file name,X start,Y start,X end,Y end,,,
"BSEL_ICON3_(0,0).BMP.bmp",1604,2692,1733,2716,,,
"BSEL_ICON4_(0,0).BMP.bmp",1604,2718,1783,2742,,,
"BSEL_ICON5_(0,0).BMP.bmp",1604,2744,1784,2768,,,
"BSEL_ICON6_(0,0).BMP.bmp",1604,2770,1783,2794,,,
"BSEL_ICONPART0A_(28,0).BMP.bmp",1706,2845,1826,2859,,,
"BSEL_ICONPART0B_(28,0).BMP.bmp",1706,2861,1802,2875,,,
"BSEL_ICONPART0C_(28,0).BMP.bmp",1706,2877,1800,2891,,,
"BSEL_ICONPART0_(28,0).BMP.bmp",1604,2845,1704,2885,,,
"BSEL_ICONPART_(48,0).BMP.bmp",1604,2796,1754,2843,,,
"BSEL_ICON_(0,0).BMP.bmp",1604,2614,1733,2638,,,
"BSETMENU_USEREQSETTING_(0,0).BMP.bmp",2880,2232,3200,2402,,,
"BSETMENU_USERNOSEL01_(38,37).BMP.bmp",2880,2402,2904,2529,,,
"BSETMENU_USERNOSEL02_(38,37).BMP.bmp",2928,2413,2952,2424,,,
"BSETMENU_USERSEL01_(38,37).BMP.bmp",2904,2402,2928,2529,,,
"BSETMENU_USERSEL02_(38,37).BMP.bmp",2928,2402,2952,2413,,,
"BSINGER_(12,30).BMP.bmp",2758,2658,2779,2678,,,
"BSINGER_BLUE_(12,30).BMP.bmp",2779,2658,2799,2678,,,
"BSINGER_RED_(12,30).BMP.bmp",2799,2658,2819,2678,,,
"BSM_COM_VOLUME_000_(0,0).BMP.bmp",0,2402,320,2572,,,
"BSM_COM_VOLUME_001_(0,0).BMP.bmp",0,2572,320,2631,,,
"BSM_COM_VOLUME_002_(0,0).BMP.bmp",0,2631,320,2690,,,
"BSM_COM_VOLUME_003_(0,0).BMP.bmp",0,2690,320,2749,,,
"BSM_COM_VOLUME_004_(0,0).BMP.bmp",0,2749,320,2808,,,
"BSM_COM_VOLUME_005_(0,0).BMP.bmp",0,2808,320,2867,,,
"BSM_COM_VOLUME_006_(0,0).BMP.bmp",61,2885,63,2894,,,
"BSM_COM_VOLUME_007_(0,0).BMP.bmp",64,2888,66,2894,,,
"BSM_COM_VOLUME_008_(0,0).BMP.bmp",0,2867,99,2883,,,
"BSM_COM_VOLUME_009_(0,0).BMP.bmp",2099,2402,2254,2493,,,
"BSTYLE_(0,0).BMP.bmp",3180,2909,3200,2933,,,
"BTIME_BACK_BOXE_(0,0).BMP.bmp",1660,2572,1700,2612,,,
"BTIME_BACK_BOX_(0,0).BMP.bmp",1600,2402,1920,2572,,,
"BTIME_NUM1_00_(0,0).BMP.bmp",1610,2572,1620,2588,,,
"BTIME_NUM1_01_(0,0).BMP.bmp",1620,2572,1630,2588,,,
"BTIME_NUM1_02_(0,0).BMP.bmp",1630,2572,1640,2588,,,
"BTIME_NUM1_03_(0,0).BMP.bmp",1640,2572,1650,2588,,,
"BTIME_NUM1_04_(0,0).BMP.bmp",1650,2572,1660,2588,,,
"BTIME_NUM1_05_(0,0).BMP.bmp",1610,2588,1620,2604,,,
"BTIME_NUM1_06_(0,0).BMP.bmp",1620,2588,1630,2604,,,
"BTIME_NUM1_07_(0,0).BMP.bmp",1630,2588,1640,2604,,,
"BTIME_NUM1_08_(0,0).BMP.bmp",1640,2588,1650,2604,,,
"BTIME_NUM1_09_(0,0).BMP.bmp",1650,2588,1660,2604,,,
"BTIME_NUM1_10_(0,0).BMP.bmp",1600,2572,1610,2588,,,
"BTIME_NUM1_11_(0,0).BMP.bmp",1600,2588,1610,2604,,,
"BTIME_NUM3_00_(0,0).BMP.bmp",2824,2563,2833,2575,,,
"BTIME_NUM3_01_(0,0).BMP.bmp",2833,2563,2842,2575,,,
"BTIME_NUM3_02_(0,0).BMP.bmp",2842,2563,2851,2575,,,
"BTIME_NUM3_03_(0,0).BMP.bmp",2851,2563,2860,2575,,,
"BTIME_NUM3_04_(0,0).BMP.bmp",2860,2563,2869,2575,,,
"BTIME_NUM3_05_(0,0).BMP.bmp",2824,2575,2833,2587,,,
"BTIME_NUM3_06_(0,0).BMP.bmp",2833,2575,2842,2587,,,
"BTIME_NUM3_07_(0,0).BMP.bmp",2842,2575,2851,2587,,,
"BTIME_NUM3_08_(0,0).BMP.bmp",2851,2575,2860,2587,,,
"BTIME_NUM3_09_(0,0).BMP.bmp",2860,2575,2869,2587,,,
"BTIME_NUM3_10_(0,0).BMP.bmp",2869,2578,2873,2587,,,
"BUSB_BACKGROUND_(0,0).BMP.bmp",1920,2232,2240,2402,,,
"BUSB_DACSHOW1_(0,0).BMP.bmp",640,2572,960,2634,,,
"BUSB_DACSHOW2_(0,0).BMP.bmp",640,2634,960,2696,,,
"BUSB_DACSHOW3_(0,0).BMP.bmp",640,2696,960,2758,,,
"BUSB_DACSHOW4_(0,0).BMP.bmp",640,2758,960,2820,,,
"BUSB_DACSHOW5_(0,0).BMP.bmp",640,2820,960,2882,,,
"BUSB_DAC_(0,0).BMP.bmp",2240,2232,2560,2402,,,
"BUSB_DATA_(0,0).BMP.bmp",2560,2232,2880,2402,,,
"BUSB_PLAYER1_(0,0).BMP.bmp",320,2572,640,2634,,,
"BUSB_PLAYER2_(0,0).BMP.bmp",320,2634,640,2696,,,
"BUSB_PLAYER3_(0,0).BMP.bmp",320,2696,640,2758,,,
"BUSB_PLAYER4_(0,0).BMP.bmp",320,2758,640,2820,,,
"BUSB_PLAYER5_(0,0).BMP.bmp",320,2820,640,2882,,,
"BUSB_PLAYER_(0,0).BMP.bmp",320,2402,640,2572,,,
"BVOLNUM_00_(0,0).BMP.bmp",1679,2892,1686,2905,,,
"BVOLNUM_01_(0,0).BMP.bmp",1686,2892,1693,2905,,,
"BVOLNUM_02_(0,0).BMP.bmp",1693,2892,1700,2905,,,
"BVOLNUM_03_(0,0).BMP.bmp",1700,2892,1707,2905,,,
"BVOLNUM_04_(0,0).BMP.bmp",1707,2892,1714,2905,,,
"BVOLNUM_05_(0,0).BMP.bmp",1679,2905,1686,2918,,,
"BVOLNUM_06_(0,0).BMP.bmp",1686,2905,1693,2918,,,
"BVOLNUM_07_(0,0).BMP.bmp",1693,2905,1700,2918,,,
"BVOLNUM_08_(0,0).BMP.bmp",1700,2905,1707,2918,,,
"BVOLNUM_09_(0,0).BMP.bmp",1707,2905,1714,2918,,,
"BVOLNUM_L_(0,0).BMP.bmp",1714,2892,1721,2905,,,
"BVOLNUM_R_(0,0).BMP.bmp",1714,2905,1722,2918,,,
"BVOLNUM_X_(0,0).BMP.bmp",1920,2402,2099,2544,,,
"BVOLNUM_YY_(0,0).BMP.bmp",1686,2918,1693,2933,,,
"BVOLNUM_Y_(0,0).BMP.bmp",1679,2918,1686,2933,,,
"BVOLNUM_Z_(0,0).BMP.bmp",1693,2918,1694,2926,,,
"BWARNING_BOX_(0,40).BMP.bmp",2254,2402,2494,2502,,,
