file name,X start,Y start,X end,Y end,,,
"C_RECORDER_RECORDING12_(74,78).BMP.bmp",1280,2147,1600,2212,,,
"C_RECORDER_RECORDING1_(74,78).BMP.bmp",960,1822,1280,1887,,,
"C_RECORDER_RECORDING2_(74,78).BMP.bmp",960,1887,1280,1952,,,
"C_RECORDER_RECORDING3_(74,78).BMP.bmp",960,1952,1280,2017,,,
"C_RECORDER_RECORDING4_(74,78).BMP.bmp",960,2017,1280,2082,,,
"C_RECORDER_RECORDING5_(74,78).BMP.bmp",960,2082,1280,2147,,,
"C_RECORDER_RECORDING6_(74,78).BMP.bmp",960,2147,1280,2212,,,
"C_RECORDER_RECORDING7_(74,78).BMP.bmp",1280,1822,1600,1887,,,
"C_RECORDER_RECORDING8_(74,78).BMP.bmp",1280,1887,1600,1952,,,
"C_RECORDER_RECORDING9_(74,78).BMP.bmp",1280,1952,1600,2017,,,
"C_SEL_ICON1_(0,0).BMP.bmp",1604,1890,1733,1914,,,
"C_SEL_ICON2_(0,0).BMP.bmp",1604,1916,1733,1940,,,
"C_SEL_ICON3_(0,0).BMP.bmp",1604,1942,1733,1966,,,
"C_SEL_ICON4_(0,0).BMP.bmp",1604,1968,1784,1992,,,
"C_SEL_ICON5_(0,0).BMP.bmp",1604,1994,1784,2018,,,
"C_SEL_ICON6_(0,0).BMP.bmp",1604,2020,1784,2044,,,
"C_SEL_ICONPART0A_(28,0).BMP.bmp",1706,2095,1826,2109,,,
"C_SEL_ICONPART0B_(28,0).BMP.bmp",1706,2111,1802,2125,,,
"C_SEL_ICONPART0C_(28,0).BMP.bmp",1706,2127,1801,2141,,,
"C_SEL_ICONPART0_(28,0).BMP.bmp",1604,2095,1704,2135,,,
"C_SEL_ICONPART_(48,0).BMP.bmp",1604,2046,1754,2093,,,
"C_SEL_ICON_(0,0).BMP.bmp",1604,1864,1733,1888,,,
"C_SETMENU_USEREQSETTING_(0,0).BMP.bmp",2880,1482,3200,1652,,,
"C_SETMENU_USERNOSEL01_(38,37).BMP.bmp",2880,1652,2904,1779,,,
"C_SETMENU_USERNOSEL02_(38,37).BMP.bmp",2928,1663,2952,1674,,,
"C_SETMENU_USERSEL01_(38,37).BMP.bmp",2904,1652,2928,1779,,,
"C_SETMENU_USERSEL02_(38,37).BMP.bmp",2928,1652,2952,1663,,,
"C_SINGER_(12,30).BMP.bmp",2758,1908,2778,1928,,,
"C_SINGER_BLUE_(12,30).BMP.bmp",2778,1908,2798,1928,,,
"C_SINGER_RED_(12,30).BMP.bmp",2798,1908,2818,1928,,,
"C_SM_COM_VOLUME_000_(0,0).BMP.bmp",0,1652,320,1822,,,
"C_SM_COM_VOLUME_001_(0,0).BMP.bmp",0,1822,320,1882,,,
"C_SM_COM_VOLUME_002_(0,0).BMP.bmp",0,1882,320,1942,,,
"C_SM_COM_VOLUME_003_(0,0).BMP.bmp",0,1942,320,2002,,,
"C_SM_COM_VOLUME_004_(0,0).BMP.bmp",0,2002,320,2062,,,
"C_SM_COM_VOLUME_005_(0,0).BMP.bmp",0,2062,320,2122,,,
"C_SM_COM_VOLUME_006_(0,0).BMP.bmp",61,2140,63,2149,,,
"C_SM_COM_VOLUME_007_(0,0).BMP.bmp",64,2143,66,2149,,,
"C_SM_COM_VOLUME_008_(0,0).BMP.bmp",0,2122,99,2221,,,
"C_SM_COM_VOLUME_009_(0,0).BMP.bmp",2099,1652,2254,1743,,,
"C_TIME_BACK_BOXE_(0,0).BMP.bmp",1660,1822,1700,1862,,,
"C_TIME_BACK_BOX_(0,0).BMP.bmp",1600,1652,1920,1822,,,
"C_TIME_NUM1_00_(0,0).BMP.bmp",1610,1822,1620,1838,,,
"C_TIME_NUM1_01_(0,0).BMP.bmp",1620,1822,1630,1838,,,
"C_TIME_NUM1_02_(0,0).BMP.bmp",1630,1822,1640,1838,,,
"C_TIME_NUM1_03_(0,0).BMP.bmp",1640,1822,1650,1838,,,
"C_TIME_NUM1_04_(0,0).BMP.bmp",1650,1822,1660,1838,,,
"C_TIME_NUM1_05_(0,0).BMP.bmp",1610,1838,1620,1854,,,
"C_TIME_NUM1_06_(0,0).BMP.bmp",1620,1838,1630,1854,,,
"C_TIME_NUM1_07_(0,0).BMP.bmp",1630,1838,1640,1854,,,
"C_TIME_NUM1_08_(0,0).BMP.bmp",1640,1838,1650,1854,,,
"C_TIME_NUM1_09_(0,0).BMP.bmp",1650,1838,1660,1854,,,
"C_TIME_NUM1_10_(0,0).BMP.bmp",1600,1822,1610,1838,,,
"C_TIME_NUM1_11_(0,0).BMP.bmp",1600,1838,1610,1854,,,
"C_TIME_NUM3_00_(0,0).BMP.bmp",2824,1813,2833,1825,,,
"C_TIME_NUM3_01_(0,0).BMP.bmp",2833,1813,2842,1825,,,
"C_TIME_NUM3_02_(0,0).BMP.bmp",2842,1813,2851,1825,,,
"C_TIME_NUM3_03_(0,0).BMP.bmp",2851,1813,2860,1825,,,
"C_TIME_NUM3_04_(0,0).BMP.bmp",2860,1813,2869,1825,,,
"C_TIME_NUM3_05_(0,0).BMP.bmp",2824,1825,2833,1837,,,
"C_TIME_NUM3_06_(0,0).BMP.bmp",2833,1825,2842,1837,,,
"C_TIME_NUM3_07_(0,0).BMP.bmp",2842,1825,2851,1837,,,
"C_TIME_NUM3_08_(0,0).BMP.bmp",2851,1825,2860,1837,,,
"C_TIME_NUM3_09_(0,0).BMP.bmp",2860,1825,2869,1837,,,
"C_TIME_NUM3_10_(0,0).BMP.bmp",2869,1828,2874,1837,,,
"C_USB_BACKGROUND_(0,0).BMP.bmp",1920,1482,2240,1652,,,
"C_USB_DACSHOW1_(0,0).BMP.bmp",640,1822,960,1884,,,
"C_USB_DACSHOW2_(0,0).BMP.bmp",640,1884,960,1946,,,
"C_USB_DACSHOW3_(0,0).BMP.bmp",640,1946,960,2008,,,
"C_USB_DACSHOW4_(0,0).BMP.bmp",640,2008,960,2070,,,
"C_USB_DACSHOW5_(0,0).BMP.bmp",640,2070,960,2132,,,
"C_USB_DAC_(0,0).BMP.bmp",2240,1482,2560,1652,,,
"C_USB_DATA_(0,0).BMP.bmp",2560,1482,2880,1652,,,
"C_USB_PLAYER1_(0,0).BMP.bmp",320,1822,640,1884,,,
"C_USB_PLAYER2_(0,0).BMP.bmp",320,1884,640,1946,,,
"C_USB_PLAYER3_(0,0).BMP.bmp",320,1946,640,2008,,,
"C_USB_PLAYER4_(0,0).BMP.bmp",320,2008,640,2070,,,
"C_USB_PLAYER5_(0,0).BMP.bmp",320,2070,640,2132,,,
"C_USB_PLAYER_(0,0).BMP.bmp",320,1652,640,1822,,,
"C_VOLNUM_00_(0,0).BMP.bmp",1679,2142,1686,2155,,,
"C_VOLNUM_01_(0,0).BMP.bmp",1686,2142,1693,2155,,,
"C_VOLNUM_02_(0,0).BMP.bmp",1693,2142,1700,2155,,,
"C_VOLNUM_03_(0,0).BMP.bmp",1700,2142,1707,2155,,,
"C_VOLNUM_04_(0,0).BMP.bmp",1707,2142,1714,2155,,,
"C_VOLNUM_05_(0,0).BMP.bmp",1679,2155,1686,2168,,,
"C_VOLNUM_06_(0,0).BMP.bmp",1686,2155,1693,2168,,,
"C_VOLNUM_07_(0,0).BMP.bmp",1693,2155,1700,2168,,,
"C_VOLNUM_08_(0,0).BMP.bmp",1700,2155,1707,2168,,,
"C_VOLNUM_09_(0,0).BMP.bmp",1707,2155,1714,2168,,,
"C_VOLNUM_L_(0,0).BMP.bmp",1714,2142,1721,2155,,,
"C_VOLNUM_R_(0,0).BMP.bmp",1714,2155,1722,2168,,,
"C_VOLNUM_X_(0,0).BMP.bmp",1920,1652,2099,1794,,,
"C_VOLNUM_YY_(0,0).BMP.bmp",1686,2168,1693,2183,,,
"C_VOLNUM_Y_(0,0).BMP.bmp",1679,2168,1686,2183,,,
"C_VOLNUM_Z_(0,0).BMP.bmp",1693,2168,1694,2176,,,
"C_WARNING_BOX_(0,40).BMP.bmp",2254,1652,2493,1752,,,
